# gapseq version: 1.2 54b56c7c
# Transporter sequence DB md5sum: b99a77e (2023-11-25)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|Q8G847|3.A.1.2.23	3.A.1.2.23	ribose	EX_cpd00105_e0	rxn05160,rxn05644,rxn09227	gnl|TC-DB|Q8G847|3.A.1.2.23	39.076	1.61e-104	341	95	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1318935	1320335	transporter
gnl|TC-DB|Q8G847|3.A.1.2.23	3.A.1.2.23	xylose	EX_cpd00154_e0	rxn05167,rxn09383	gnl|TC-DB|Q8G847|3.A.1.2.23	39.076	1.61e-104	341	95	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1318935	1320335	transporter
gnl|TC-DB|A6LW11|3.A.1.2.26	3.A.1.2.26	xylose	EX_cpd00154_e0	rxn05167,rxn09383	gnl|TC-DB|A6LW11|3.A.1.2.26	41.506	1.06e-126	405	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1318947	1320461	transporter
gnl|TC-DB|B3EYM1|3.A.1.2.32	3.A.1.2.3	arabinose	EX_cpd00185_e0	rxn10822	gnl|TC-DB|B3EYM1|3.A.1.2.32	43.200	3.48e-125	400	97	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1318947	1320401	transporter
gnl|TC-DB|B3EYM1|3.A.1.2.32	3.A.1.2.3	arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|B3EYM1|3.A.1.2.32	43.200	3.48e-125	400	97	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1318947	1320401	transporter
gnl|TC-DB|B3EYM1|3.A.1.2.32	3.A.1.2.3	galactose	EX_cpd00108_e0	rxn05162,rxn08573	gnl|TC-DB|B3EYM1|3.A.1.2.32	43.200	3.48e-125	400	97	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1318947	1320401	transporter
gnl|TC-DB|B3EYM1|3.A.1.2.32	3.A.1.2.3	glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|B3EYM1|3.A.1.2.32	43.200	3.48e-125	400	97	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1318947	1320401	transporter
gnl|TC-DB|B3EYM1|3.A.1.2.32	3.A.1.2.3	xylose	EX_cpd00154_e0	rxn05167,rxn09383	gnl|TC-DB|B3EYM1|3.A.1.2.32	43.200	3.48e-125	400	97	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1318947	1320401	transporter
gnl|TC-DB|OLS24538|3.A.1.2.30	3.A.1.2.30	Ribose	EX_cpd00105_e0	rxn05160,rxn05644,rxn09227	gnl|TC-DB|OLS24538|3.A.1.2.30	33.829	7.39e-74	253	95	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1318944	1320416	transporter
gnl|TC-DB|Q79CI9|3.A.1.23.1	3.A.1.23.1	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|Q79CI9|3.A.1.23.1	29.557	1.01e-22	93.6	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	846013	846612	transporter
gnl|TC-DB|B3EYM1|3.A.1.2.32	3.A.1.2.32	arabinose	EX_cpd00185_e0	rxn10822	gnl|TC-DB|B3EYM1|3.A.1.2.32	43.200	3.48e-125	400	97	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1318947	1320401	transporter
gnl|TC-DB|B3EYM1|3.A.1.2.32	3.A.1.2.32	arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|B3EYM1|3.A.1.2.32	43.200	3.48e-125	400	97	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1318947	1320401	transporter
gnl|TC-DB|Q97JB8|3.A.1.23.2	3.A.1.23.2	cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|Q97JB8|3.A.1.23.2	39.815	2.80e-43	154	95	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	651525	650884	transporter
gnl|TC-DB|A4ZYU2|3.A.1.2.33	3.A.1.2.33	xylose	EX_cpd00154_e0	rxn05167,rxn09383	gnl|TC-DB|A4ZYU2|3.A.1.2.33	43.281	7.71e-117	376	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1318941	1320410	transporter
gnl|TC-DB|D7AE10|3.A.1.23.3	3.A.1.23.3	cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|D7AE10|3.A.1.23.3	33.333	1.13e-26	106	93	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1539261	1538569	transporter
gnl|TC-DB|Q8RD07|3.A.1.23.5	3.A.1.23.5	cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|Q8RD07|3.A.1.23.5	33.745	2.45e-30	115	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	550656	549943	transporter
gnl|TC-DB|Q8RD07|3.A.1.23.5	3.A.1.23.5	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|Q8RD07|3.A.1.23.5	33.745	2.45e-30	115	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	550656	549943	transporter
gnl|TC-DB|Q05596|3.A.1.23.6	3.A.1.23.6	cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|Q05596|3.A.1.23.6	35.961	3.12e-27	107	93	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1128541	1129122	transporter
gnl|TC-DB|D5AQY6|3.A.1.23.7	3.A.1.23.7	cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|D5AQY6|3.A.1.23.7	31.050	5.26e-26	103	86	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2029817	2030443	transporter
gnl|TC-DB|D5AQY6|3.A.1.23.7	3.A.1.23.7	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|D5AQY6|3.A.1.23.7	31.050	5.26e-26	103	86	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2029817	2030443	transporter
gnl|TC-DB|O68106|3.A.1.23.8	3.A.1.23.8	cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|O68106|3.A.1.23.8	38.532	4.82e-29	113	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	651525	650881	transporter
gnl|TC-DB|O68106|3.A.1.23.8	3.A.1.23.8	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|O68106|3.A.1.23.8	38.532	4.82e-29	113	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	651525	650881	transporter
gnl|TC-DB|P37388|3.A.1.2.4	3.A.1.2.4	xylose	EX_cpd00154_e0	rxn05167,rxn09383	gnl|TC-DB|P37388|3.A.1.2.4	39.600	2.27e-113	366	98	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1318947	1320407	transporter
gnl|TC-DB|P30750|3.A.1.24.1	3.A.1.24.1	methionine	EX_cpd00060_e0	rxn05219,rxn08909,rxn11151	gnl|TC-DB|P30750|3.A.1.24.1	33.333	2.55e-36	136	87	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	231792	230950	transporter
gnl|TC-DB|O32169|3.A.1.24.2	3.A.1.24.2	L-methionine	EX_cpd00060_e0	rxn05219,rxn08909,rxn11151	gnl|TC-DB|O32169|3.A.1.24.2	44.713	2.00e-85	278	94	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	651582	650626	transporter
gnl|TC-DB|O32169|3.A.1.24.2	3.A.1.24.2	methionine	EX_cpd00060_e0	rxn05219,rxn08909,rxn11151	gnl|TC-DB|O32169|3.A.1.24.2	44.713	2.00e-85	278	94	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	651582	650626	transporter
gnl|TC-DB|Q8K8K8|3.A.1.24.3	3.A.1.24.3	methionine	EX_cpd00060_e0	rxn05219,rxn08909,rxn11151	gnl|TC-DB|Q8K8K8|3.A.1.24.3	43.450	6.68e-77	254	93	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	651525	650629	transporter
gnl|TC-DB|Q8NSN2|3.A.1.24.4	3.A.1.24.4	L-methionine	EX_cpd00060_e0	rxn05219,rxn08909,rxn11151	gnl|TC-DB|Q8NSN2|3.A.1.24.4	99.712	0.0	702	96	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	651654	650614	transporter
gnl|TC-DB|Q9HT70|3.A.1.24.5	3.A.1.24.5	L-histidine	EX_cpd00119_e0	rxn05164,rxn08718	gnl|TC-DB|Q9HT70|3.A.1.24.5	43.987	3.80e-79	260	94	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	651582	650644	transporter
gnl|TC-DB|O05176|3.A.1.2.5	3.A.1.2.5	arabinose	EX_cpd00185_e0	rxn10822	gnl|TC-DB|O05176|3.A.1.2.5	41.165	4.54e-116	374	98	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1318947	1320395	transporter
gnl|TC-DB|O05176|3.A.1.2.5	3.A.1.2.5	arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|O05176|3.A.1.2.5	41.165	4.54e-116	374	98	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1318947	1320395	transporter
gnl|TC-DB|O05176|3.A.1.2.5	3.A.1.2.5	galactose	EX_cpd00108_e0	rxn05162,rxn08573	gnl|TC-DB|O05176|3.A.1.2.5	41.165	4.54e-116	374	98	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1318947	1320395	transporter
gnl|TC-DB|O05176|3.A.1.2.5	3.A.1.2.5	glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|O05176|3.A.1.2.5	41.165	4.54e-116	374	98	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1318947	1320395	transporter
gnl|TC-DB|O05176|3.A.1.2.5	3.A.1.2.5	xylose	EX_cpd00154_e0	rxn05167,rxn09383	gnl|TC-DB|O05176|3.A.1.2.5	41.165	4.54e-116	374	98	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1318947	1320395	transporter
gnl|TC-DB|Q6GUB2|3.A.1.25.1	3.A.1.25.1	biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q6GUB2|3.A.1.25.1	41.748	1.69e-42	150	92	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2037235	2037849	transporter
gnl|TC-DB|Q2FUL5|3.A.1.25.2	3.A.1.25.2	biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUL5|3.A.1.25.2	29.675	3.48e-19	83.2	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	231774	231064	transporter
gnl|TC-DB|A2SPQ4|3.A.1.25.3	3.A.1.25.3	biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2SPQ4|3.A.1.25.3	33.908	5.32e-17	75.5	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	231777	231268	transporter
gnl|TC-DB|A2RI01|3.A.1.25.4	3.A.1.25.4	biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2RI01|3.A.1.25.4	31.878	1.33e-32	123	97	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	651558	650875	transporter
gnl|TC-DB|Q9X1Z1|3.A.1.25.5	3.A.1.25.5	biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q9X1Z1|3.A.1.25.5	34.259	1.54e-29	114	82	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1128502	1129119	transporter
gnl|TC-DB|Q839D5|3.A.1.26.10	3.A.1.26.10	Cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|Q839D5|3.A.1.26.10	35.586	8.07e-38	139	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	651555	650893	transporter
gnl|TC-DB|Q839D5|3.A.1.26.10	3.A.1.26.10	Folate	EX_cpd00393_e0	rxn90019	gnl|TC-DB|Q839D5|3.A.1.26.10	35.586	8.07e-38	139	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	651555	650893	transporter
gnl|TC-DB|A7NRG0|3.A.1.26.5	3.A.1.26.5	thiamine	EX_cpd00305_e0	rxn05177,rxn09297	gnl|TC-DB|A7NRG0|3.A.1.26.5	31.203	3.71e-44	165	98	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	550626	549079	transporter
gnl|TC-DB|Q839D5|3.A.1.26.7	3.A.1.26.7	Cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|Q839D5|3.A.1.26.7	35.586	8.07e-38	139	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	651555	650893	transporter
gnl|TC-DB|O29097|3.A.1.26.8	3.A.1.26.8	biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|O29097|3.A.1.26.8	24.390	2.10e-11	62.4	91	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1128598	1129809	transporter
gnl|TC-DB|Q9F9B0|3.A.1.2.7	3.A.1.2.7	mannose	EX_cpd00138_e0	rxn13849	gnl|TC-DB|Q9F9B0|3.A.1.2.7	38.057	2.39e-40	145	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	32708	33427	transporter
gnl|TC-DB|Q03PY6.2|3.A.1.28.2	3.A.1.28.2	folate	EX_cpd00393_e0	rxn90019	gnl|TC-DB|Q03PY6.2|3.A.1.28.2	37.553	1.19e-40	147	97	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	651582	650890	transporter
gnl|TC-DB|O34362|3.A.1.30.1	3.A.1.30.1	thiamine	EX_cpd00305_e0	rxn05177,rxn09297	gnl|TC-DB|O34362|3.A.1.30.1	33.400	1.29e-73	252	95	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1128490	1129794	transporter
gnl|TC-DB|Q97RS3|3.A.1.30.2	3.A.1.30.2	thiamine	EX_cpd00305_e0	rxn05177,rxn09297	gnl|TC-DB|Q97RS3|3.A.1.30.2	25.000	5.19e-26	108	93	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1128679	1129818	transporter
gnl|TC-DB|P39456|3.A.1.3.14	3.A.1.3.1	arginine	EX_cpd00051_e0	rxn05154,rxn08151,rxn11236	gnl|TC-DB|P39456|3.A.1.3.14	52.964	3.57e-86	276	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1397016	1396258	transporter
gnl|TC-DB|P39456|3.A.1.3.14	3.A.1.3.1	asparagine	EX_cpd00132_e0	rxn08160,rxn10144	gnl|TC-DB|P39456|3.A.1.3.14	52.964	3.57e-86	276	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1397016	1396258	transporter
gnl|TC-DB|P39456|3.A.1.3.14	3.A.1.3.1	aspartate	EX_cpd00041_e0	rxn05152,rxn08165	gnl|TC-DB|P39456|3.A.1.3.14	52.964	3.57e-86	276	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1397016	1396258	transporter
gnl|TC-DB|P39456|3.A.1.3.14	3.A.1.3.1	glutamate	EX_cpd00023_e0	rxn05146,rxn08627,rxn11235	gnl|TC-DB|P39456|3.A.1.3.14	52.964	3.57e-86	276	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1397016	1396258	transporter
gnl|TC-DB|P39456|3.A.1.3.14	3.A.1.3.1	glutamine	EX_cpd00053_e0	rxn05155,rxn08624,rxn11101	gnl|TC-DB|P39456|3.A.1.3.14	52.964	3.57e-86	276	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1397016	1396258	transporter
gnl|TC-DB|P39456|3.A.1.3.14	3.A.1.3.1	histidine	EX_cpd00119_e0	rxn05164,rxn08718	gnl|TC-DB|P39456|3.A.1.3.14	52.964	3.57e-86	276	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1397016	1396258	transporter
gnl|TC-DB|P39456|3.A.1.3.14	3.A.1.3.1	lysine	EX_cpd00039_e0	rxn05151,rxn08853	gnl|TC-DB|P39456|3.A.1.3.14	52.964	3.57e-86	276	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1397016	1396258	transporter
gnl|TC-DB|P39456|3.A.1.3.14	3.A.1.3.1	ornithine	EX_cpd00064_e0	rxn05156,rxn09046,rxn27636	gnl|TC-DB|P39456|3.A.1.3.14	52.964	3.57e-86	276	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1397016	1396258	transporter
gnl|TC-DB|O30506|3.A.1.3.11	3.A.1.3.11	arginine	EX_cpd00051_e0	rxn05154,rxn08151,rxn11236	gnl|TC-DB|O30506|3.A.1.3.11	53.200	5.30e-74	241	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1397013	1396267	transporter
gnl|TC-DB|O30506|3.A.1.3.11	3.A.1.3.11	ornithine	EX_cpd00064_e0	rxn05156,rxn09046,rxn27636	gnl|TC-DB|O30506|3.A.1.3.11	53.200	5.30e-74	241	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1397013	1396267	transporter
gnl|TC-DB|P73721|3.A.1.3.12	3.A.1.3.12	arginine	EX_cpd00051_e0	rxn05154,rxn08151,rxn11236	gnl|TC-DB|P73721|3.A.1.3.12	53.200	3.50e-81	262	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1397016	1396270	transporter
gnl|TC-DB|P73721|3.A.1.3.12	3.A.1.3.12	glutamine	EX_cpd00053_e0	rxn05155,rxn08624,rxn11101	gnl|TC-DB|P73721|3.A.1.3.12	53.200	3.50e-81	262	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1397016	1396270	transporter
gnl|TC-DB|P73721|3.A.1.3.12	3.A.1.3.12	histidine	EX_cpd00119_e0	rxn05164,rxn08718	gnl|TC-DB|P73721|3.A.1.3.12	53.200	3.50e-81	262	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1397016	1396270	transporter
gnl|TC-DB|P73721|3.A.1.3.12	3.A.1.3.12	lysine	EX_cpd00039_e0	rxn05151,rxn08853	gnl|TC-DB|P73721|3.A.1.3.12	53.200	3.50e-81	262	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1397016	1396270	transporter
gnl|TC-DB|O34900|3.A.1.3.13	3.A.1.3.13	cysteine	EX_cpd00084_e0	rxn05237,rxn08280,rxn08281,rxn30473	gnl|TC-DB|O34900|3.A.1.3.13	51.220	5.33e-66	219	98	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1397016	1396279	transporter
gnl|TC-DB|O34900|3.A.1.3.13	3.A.1.3.13	Cysteine	EX_cpd00084_e0	rxn05237,rxn08280,rxn08281,rxn30473	gnl|TC-DB|O34900|3.A.1.3.13	51.220	5.33e-66	219	98	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1397016	1396279	transporter
gnl|TC-DB|O34900|3.A.1.3.13	3.A.1.3.13	glutamine	EX_cpd00053_e0	rxn05155,rxn08624,rxn11101	gnl|TC-DB|O34900|3.A.1.3.13	51.220	5.33e-66	219	98	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1397016	1396279	transporter
gnl|TC-DB|P54537|3.A.1.3.15	3.A.1.3.15	arginine	EX_cpd00051_e0	rxn05154,rxn08151,rxn11236	gnl|TC-DB|P54537|3.A.1.3.15	52.800	2.93e-80	259	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1397016	1396267	transporter
gnl|TC-DB|A3ZI83|3.A.1.3.16	3.A.1.3.16	aspartate	EX_cpd00041_e0	rxn05152,rxn08165	gnl|TC-DB|A3ZI83|3.A.1.3.16	52.282	4.32e-75	244	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2029823	2030542	transporter
gnl|TC-DB|A3ZI83|3.A.1.3.16	3.A.1.3.16	glutamate	EX_cpd00023_e0	rxn05146,rxn08627,rxn11235	gnl|TC-DB|A3ZI83|3.A.1.3.16	52.282	4.32e-75	244	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2029823	2030542	transporter
gnl|TC-DB|Q88NY5|3.A.1.3.19	3.A.1.3.19	asparagine	EX_cpd00132_e0	rxn08160,rxn10144	gnl|TC-DB|Q88NY5|3.A.1.3.19	57.787	2.19e-83	268	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2029823	2030548	transporter
gnl|TC-DB|Q88NY5|3.A.1.3.19	3.A.1.3.19	aspartate	EX_cpd00041_e0	rxn05152,rxn08165	gnl|TC-DB|Q88NY5|3.A.1.3.19	57.787	2.19e-83	268	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2029823	2030548	transporter
gnl|TC-DB|Q88NY5|3.A.1.3.19	3.A.1.3.19	glutamate	EX_cpd00023_e0	rxn05146,rxn08627,rxn11235	gnl|TC-DB|Q88NY5|3.A.1.3.19	57.787	2.19e-83	268	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2029823	2030548	transporter
gnl|TC-DB|Q88NY5|3.A.1.3.19	3.A.1.3.19	glutamine	EX_cpd00053_e0	rxn05155,rxn08624,rxn11101	gnl|TC-DB|Q88NY5|3.A.1.3.19	57.787	2.19e-83	268	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2029823	2030548	transporter
gnl|TC-DB|Q9F3K7|3.A.1.3.24	3.A.1.3.2	alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q9F3K7|3.A.1.3.24	67.200	1.86e-112	352	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1397016	1396267	transporter
gnl|TC-DB|Q9F3K7|3.A.1.3.24	3.A.1.3.2	arginine	EX_cpd00051_e0	rxn05154,rxn08151,rxn11236	gnl|TC-DB|Q9F3K7|3.A.1.3.24	67.200	1.86e-112	352	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1397016	1396267	transporter
gnl|TC-DB|Q9F3K7|3.A.1.3.24	3.A.1.3.2	asparagine	EX_cpd00132_e0	rxn08160,rxn10144	gnl|TC-DB|Q9F3K7|3.A.1.3.24	67.200	1.86e-112	352	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1397016	1396267	transporter
gnl|TC-DB|Q9F3K7|3.A.1.3.24	3.A.1.3.2	glutamate	EX_cpd00023_e0	rxn05146,rxn08627,rxn11235	gnl|TC-DB|Q9F3K7|3.A.1.3.24	67.200	1.86e-112	352	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1397016	1396267	transporter
gnl|TC-DB|Q9F3K7|3.A.1.3.24	3.A.1.3.2	glutamine	EX_cpd00053_e0	rxn05155,rxn08624,rxn11101	gnl|TC-DB|Q9F3K7|3.A.1.3.24	67.200	1.86e-112	352	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1397016	1396267	transporter
gnl|TC-DB|Q9F3K7|3.A.1.3.24	3.A.1.3.2	histidine	EX_cpd00119_e0	rxn05164,rxn08718	gnl|TC-DB|Q9F3K7|3.A.1.3.24	67.200	1.86e-112	352	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1397016	1396267	transporter
gnl|TC-DB|Q9F3K7|3.A.1.3.24	3.A.1.3.2	L-glutamic acid	EX_cpd00023_e0	rxn05146,rxn08627,rxn11235	gnl|TC-DB|Q9F3K7|3.A.1.3.24	67.200	1.86e-112	352	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1397016	1396267	transporter
gnl|TC-DB|Q9F3K7|3.A.1.3.24	3.A.1.3.2	L-proline	EX_cpd00129_e0	rxn05165,rxn09187	gnl|TC-DB|Q9F3K7|3.A.1.3.24	67.200	1.86e-112	352	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1397016	1396267	transporter
gnl|TC-DB|Q9F3K7|3.A.1.3.24	3.A.1.3.2	L-threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|Q9F3K7|3.A.1.3.24	67.200	1.86e-112	352	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1397016	1396267	transporter
gnl|TC-DB|Q9F3K7|3.A.1.3.24	3.A.1.3.2	lysine	EX_cpd00039_e0	rxn05151,rxn08853	gnl|TC-DB|Q9F3K7|3.A.1.3.24	67.200	1.86e-112	352	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1397016	1396267	transporter
gnl|TC-DB|Q9F3K7|3.A.1.3.24	3.A.1.3.2	serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q9F3K7|3.A.1.3.24	67.200	1.86e-112	352	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1397016	1396267	transporter
gnl|TC-DB|Q9F3K7|3.A.1.3.24	3.A.1.3.2	tyrosine	EX_cpd00069_e0	rxn18579,rxn34130,rxn34131	gnl|TC-DB|Q9F3K7|3.A.1.3.24	67.200	1.86e-112	352	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1397016	1396267	transporter
